head,relation,tail,confidence_score
0,1,3,0.6048235797646495
0,1,9,0.9333201518501866
0,1,11,0.6697750214725033
0,1,12,0.8236918074820567
0,1,18,0.7081727690863406
0,1,28,0.8243138592044026
0,1,53,0.7243483084311733
0,1,57,0.8549139142516553
0,1,59,0.5640301853090702
0,1,77,0.8570119172075867
0,1,83,0.6089000568039679
0,1,89,0.6703823630538072
0,1,98,0.6292948052731083
0,1,100,0.9816491114245609
0,1,102,0.5407271437640429
0,1,111,0.564897008471214
0,1,119,0.5277140331857106
0,1,122,0.5396713852355411
0,1,132,0.5469190714705272
0,4,34,0.8533636343796349
0,4,101,0.5879923209631599
0,7,7,0.9704174739745781
0,8,7,0.5546379871844432
0,8,37,0.989703604911432
0,25,8,0.8975461259780522
0,25,46,0.5423162116484355
0,25,109,0.601948967064976
0,26,16,0.8467575966455594
0,26,96,0.5149253600852253
0,27,12,0.5965567989993878
0,27,29,0.8247362371439062
0,27,50,0.7502346171121699
0,27,57,0.7416598836627659
0,27,86,0.6256309151391999
0,27,92,0.607799847255772
0,27,105,0.5736258014454483
0,27,122,0.7412179946114528
0,27,133,0.8849285844472209
0,29,14,0.5846393011814853
0,29,29,0.8484501499021382
0,29,40,0.6515630196494189
0,29,50,0.5573797138002812
0,29,86,0.8687765457526253
0,29,87,0.5914108974468559
0,29,89,0.7740508966142312
0,29,92,0.7847445354925328
0,29,98,0.9446627384482282
0,29,102,0.8137589948099906
0,33,51,0.7422330027368079
0,33,62,0.974823289801184
0,33,106,0.9302172779514717
0,33,112,0.7681899472173297
0,34,9,0.9897851696214539
0,34,11,0.7109119220051546
0,34,12,0.6182648387630153
0,34,18,0.6853549373018857
0,34,53,0.9757996769846453
0,34,57,0.9459007309632594
0,34,68,0.6949220228312107
0,34,77,0.6503641224448882
0,34,83,0.7661507730382306
0,34,100,0.7044112424307235
0,34,119,0.8542541283039744
0,34,132,0.8750726322004173
0,34,133,0.8143718499102945
0,42,7,0.6036388745733108
0,42,13,0.8283583435174948
0,42,14,0.8734431390499297
0,42,28,0.8992926183282979
0,42,29,0.6199624349107445
0,42,37,0.6808294678200882
0,42,40,0.660668184707092
0,42,47,0.9299780877877697
0,42,50,0.7459702134540152
0,42,65,0.7221526211865015
0,42,73,0.8161618955124832
0,42,79,0.7772638048555862
0,42,86,0.5682198677402448
0,42,87,0.8138797593220661
0,42,89,0.6123297030265115
0,42,91,0.723743549706761
0,42,92,0.9217847409709907
0,42,98,0.8140339841167864
0,42,102,0.8884071210030593
0,42,105,0.8478428858395654
0,42,108,0.8567554692006232
0,42,130,0.9512742257336038
1,25,49,0.8323808541766782
1,26,16,0.7296364776654036
1,26,96,0.654079402011016
2,20,73,0.7160661110761719
2,23,62,0.5641333531584211
2,23,106,0.9686686001781801
2,25,36,0.7509467346758594
2,25,46,0.5860340020895041
2,26,96,0.9933925054754806
2,35,1,0.5886232732358501
2,35,13,0.7958437587964511
2,35,39,0.7512403085485106
2,35,42,0.9930674813002
2,35,61,0.56821969125345
2,35,65,0.5313499346145993
2,35,73,0.7812878071178244
2,35,79,0.524647215189972
2,35,97,0.7414446368025103
2,35,120,0.6186415650674322
2,35,130,0.9073389428149858
2,40,33,0.5306938585729835
2,40,35,0.8175302766257742
2,40,41,0.7526639517053175
2,40,76,0.5845792565676279
2,40,84,0.9800323808363739
2,40,85,0.5669277965273256
2,45,33,0.7663229409922191
2,45,35,0.5345620839041256
2,45,41,0.8874094911179178
2,45,76,0.5013468263145775
2,45,84,0.8004526170474628
2,45,85,0.8913719805912169
2,45,118,0.9155761455884999
2,45,121,0.5985803361762774
3,23,6,0.7129303631733332
3,23,9,0.5558358848902929
3,23,11,0.8592974243250586
3,23,12,0.974797166546002
3,23,18,0.7586591947190009
3,23,53,0.6806216581520255
3,23,57,0.612088496471938
3,23,77,0.587001973096164
3,23,83,0.7606808913573893
3,23,100,0.8742238986453876
3,23,119,0.998504400043395
3,23,122,0.6591490935368702
3,23,132,0.6418790212053224
3,25,46,0.7590644942312432
3,25,111,0.6887053608253656
3,26,96,0.7900180392426819
3,27,15,0.9887947125108647
3,27,48,0.9086926335547054
3,27,71,0.6325433396390875
3,27,117,0.8001048300588449
3,27,134,0.5617950073893858
4,1,28,0.6872196181923276
4,1,29,0.6404230793699712
4,1,40,0.807353141290265
4,1,50,0.7789896429111838
4,1,59,0.7287843111244503
4,1,86,0.98011102026671
