head,relation,tail,confidence_score
1,23,263,0.013623558916151524
1,28,264,0.01565258391201496
1,31,222,0.00802238006144762
1,31,452,0.032876256853342056
1,31,576,0.008453724905848503
1,31,646,0.02321864292025566
1,31,1002,0.009810232557356358
1,31,1126,0.014408121816813946
1,31,1144,0.0296927560120821
1,31,1247,0.04140455275774002
1,31,1452,0.016813991591334343
1,31,1560,0.029890693724155426
1,31,1663,0.027678947895765305
1,31,1721,0.02811303362250328
1,31,1808,0.041058555245399475
1,31,1810,0.021238939836621284
1,31,1877,0.01175345852971077
1,31,1906,0.009008780121803284
1,31,1913,0.03805667534470558
1,31,1945,0.04626457393169403
1,34,247,0.003911694046109915
1,34,260,0.008558462373912334
1,34,484,0.0061726756393909454
1,34,789,0.0057646180503070354
1,34,1030,0.0002467309823259711
1,34,1927,0.006265216041356325
2,0,1600,0.00026614946546033025
2,3,121,6.810214017605176e-06
2,3,513,3.970341367676156e-06
2,3,539,3.4767108445521444e-05
2,3,594,2.2779298888053745e-05
2,3,1494,4.851218545809388e-05
2,3,1879,4.423274003784172e-05
2,12,518,0.0001975546038011089
2,35,917,0.009427076205611229
2,35,1673,0.05739304795861244
2,35,1901,0.049623310565948486
2,36,596,0.08141043037176132
2,37,200,9.478175115873455e-07
2,37,461,6.7729674810834695e-06
2,37,485,5.346347825252451e-05
2,37,1734,0.00012926533236168325
3,23,263,0.05969979614019394
3,27,1370,0.23298077285289764
3,31,46,0.049600113183259964
3,31,65,0.00801059789955616
3,31,452,0.02294786088168621
3,31,1002,0.005241501145064831
3,31,1144,0.031143290922045708
3,31,1247,0.027583634480834007
3,31,1452,0.05024457350373268
3,31,1663,0.03704197332262993
3,31,1721,0.011693649925291538
3,31,1808,0.05251922830939293
3,31,1810,0.006671162322163582
3,31,1877,0.026445621624588966
3,31,1906,0.02195070870220661
3,31,1913,0.025635892525315285
3,31,1945,0.04783400893211365
3,34,353,0.005179994273930788
3,34,484,0.003893184009939432
3,34,789,0.0003276234492659569
3,34,977,0.0013187973527237773
3,34,1030,0.009494843892753124
3,34,1331,0.00724787637591362
3,34,1830,0.006249755620956421
3,34,1927,0.0011977142421528697
3,34,1949,0.002328168600797653
3,34,1969,0.004367921967059374
4,23,263,0.17216813564300537
4,27,1370,0.03305678069591522
4,31,46,0.02288978546857834
4,31,65,0.051701758056879044
4,31,222,0.004988254513591528
4,31,452,0.03734976053237915
4,31,576,0.031067732721567154
4,31,646,0.009804007597267628
4,31,1002,0.03505168482661247
4,31,1126,0.019204042851924896
4,31,1144,0.03964413329958916
4,31,1247,0.005859327502548695
4,31,1452,0.028433989733457565
4,31,1560,0.01509720366448164
4,31,1663,0.03248857334256172
4,31,1721,0.030804555863142014
4,31,1810,0.035324178636074066
4,31,1877,0.04958077147603035
4,31,1906,0.03857080638408661
4,31,1913,0.030788538977503777
4,31,1945,0.04092796519398689
4,34,484,0.027476206421852112
4,34,789,0.002296086400747299
4,34,1030,0.01052145753055811
4,34,1142,0.02127669006586075
4,34,1927,0.0034240386448800564
5,15,624,0.13841424882411957
5,23,263,0.10052421689033508
5,27,1370,0.009559379890561104
5,28,1518,0.11521652340888977
5,31,65,0.032371293753385544
5,31,222,0.022838469594717026
5,31,452,0.027372466400265694
5,31,576,0.023912670090794563
5,31,646,0.019414786249399185
5,31,1002,0.01968318596482277
5,31,1126,0.03254646807909012
5,31,1247,0.0335540808737278
5,31,1452,0.05685368552803993
5,31,1495,0.08718208223581314
5,31,1663,0.032811567187309265
5,31,1721,0.0174028892070055
5,31,1810,0.027184458449482918
5,31,1877,0.05951234698295593
5,31,1906,0.03312110900878906
5,31,1913,0.01076307613402605
5,34,353,0.006176960188895464
5,34,484,0.013096251524984837
5,34,789,0.007340839132666588
5,34,1331,0.0061701214872300625
6,23,263,0.010931351222097874
6,28,264,0.06335936486721039
6,31,46,0.05091692879796028
6,31,65,0.031084734946489334
6,31,222,0.014762690290808678
6,31,576,0.008544696494936943
6,31,646,0.027530362829566002
6,31,1002,0.014119475148618221
6,31,1126,0.020773230120539665
6,31,1144,0.03529182821512222
6,31,1247,0.011420508846640587
6,31,1452,0.0252936203032732
6,31,1560,0.010037465952336788
6,31,1663,0.013801796361804008
6,31,1721,0.0170926321297884
6,31,1808,0.02829042822122574
6,31,1810,0.010042034089565277
6,31,1877,0.0344422422349453
6,31,1906,0.021529899910092354
6,31,1913,0.014565188437700272
6,31,1945,0.062104202806949615
6,34,113,0.008035356178879738
6,34,260,0.0053706783801317215
6,34,282,0.00474963616579771
